title,content,theme,label
"https://www.vanityfair.com/style/2017/09/jim-carrey-roasts-fashion-week
","Ms. Jolie said she could not have made the movie had she not first directed “In the Land of Blood and Honey” (2011) about the Bosnian war, and “Unbroken” (2014), based on the true story of an American G.I. taken prisoner in World War II. (She and Mr. Pitt starred together as a married couple locked in a different kind of conflict in her 2015 drama, “By the Sea”).
",celebrity,0
"It Appears Selena Gomez Just Adopted a New Puppy With The Weeknd
","“It wasn’t a conscious plan of, I was going to make war films, it’s just what I was drawn to,” she said.
",celebrity,0
"Kanye West Celebrates 40th Birthday With Kim Kardashian in the Bahamas, Then Gets Back to Work
","Ms. Jolie has an indelible connection to Cambodia, not least because it completely reordered her life. Before first visiting in 2000 to shoot “Lara Croft: Tomb Raider,” she had been a Hollywood wild child, a ravishing Goth weirdo who, at the Oscars that year, dressed like Elvira, Mistress of the Dark, and locked lips with her brother. She also got publicly hot and heavy with her second husband, Billy Bob Thornton, and wore a locket with droplets of his blood around her neck.
",celebrity,0
"
","The grace and humility she saw in the Cambodian people, along with the lasting effects of the genocide, threw Hollywood life into unflattering relief.
",celebrity,0
"Obama Says Leaving Malia at College Was ‘Like Open-Heart Surgery’
","“Once you get exposed to what’s really happening in the world, and other people’s realities, you just can’t ever not know, and you can’t ever wake up and pretend it’s not happening,” she said, “Your entire life shifts.”
",celebrity,0
"Watch Barack Obama's sweet surprise for Michelle on their 25th anniversary
","She adopted Maddox, now 16, from an orphanage, divorced Mr. Thornton, and threw herself into humanitarian and environmental work, finding lasting inspiration in wartime survivors and aid workers.
",celebrity,0
"Jennifer Aniston Finally Pregnant At 48 Years Old? | Celeb Dirty Laundry
","“The real will to survive, and the strength of the human spirit, and the love of the human family becomes so present, and that’s how we should all be living,” Ms. Jolie said. “When you’re around it, it’s quite contagious, and you know to learn from it.”
",celebrity,0
"Jennifer Aniston: I'm Not a 'Sad, Childless Human'
","The air pressed in hot and close as she spoke, and the sun was climbing its way toward a broiling midday. I was all but keeling over, but Ms. Jolie, who adores the heat, was as composed as a sphinx. (We soon moved to the air-conditioned climes of her kitchen.)
",celebrity,0
"'THE MORE THE MERRIER' Lindsay Lohan wants talks with US President Donald Trump and Russian leader Vladimir Putin to solve Syrian refugee crisis
","Ms. Jolie is a contained and poised presence, yet also light, breaking every now and then into lilting laughter. She is as visually arresting as she appears onscreen; the sculpted lines of her face alongside the soft O’s of her eyes and mouth make hers an otherworldly beauty. Though slight as a sylph, she says she doesn’t exercise, beyond dipping into the pool with her kids and vaguely intending to someday jump on a treadmill.
",celebrity,0
"Lady Gaga is not pregnant, says representative 
","Although it was still August, the children — Maddox; Pax, 13; Zahara, 12; Shiloh; Knox; and his twin, Vivienne — had already begun home school. They would be accompanying her to the Telluride and Toronto film festivals — Maddox has an executive producer credit on the film — and were making up for lost lesson time, working with tutors in various corners of the house, learning, among other things, Arabic, sign language and physics.
",celebrity,0
"Ellen DeGeneres sends her producer to another haunted house
","I asked Ms. Jolie if she ever felt like the coach of a small team, and she replied that more often she felt part of a fraternity.
",celebrity,0
"Brad Pitt, Angelina Jolie Lose Court Case Over Their French Miraval Castle
","“They really help me so much. We’re really such a unit,” she said. “They’re the best friends I’ve ever had. Nobody in my life has ever stood by me more.”
",celebrity,0
"Inside Beyoncé's baby shower
","That last sentence hung in the air, perhaps a subtle allusion to, or indictment of, Mr. Pitt, who adopted Maddox, Pax and Zahara, and is the biological father of Shiloh, Knox and Vivienne. The dissolution of their 12-year romantic partnership came last September, after an incident aboard a private jet — purportedly involving Mr. Pitt and Maddox — prompted her to file for divorce.
",celebrity,0
"Love is in the air! Charlize Theron and Sean Penn share a tender moment as they arrive in NYC with her son Jackson
","Shortly afterward, Ms. Jolie and the kids moved out of Mr. Pitts’s estate, living in a rental for nine months as she struggled with the decision about whether to buy a new home.
",celebrity,0
"‘Megyn Kelly Today’ Ratings Not All Sunshine for NBC’s New Morning Host
","“It took me a few months to realize that I was really going to have to do it. That there was going to have to be another base regardless of everything,” she said, her voice falling quiet and low, as it would each time the subject of the split arose. “That there was going to have to be a home. Another home.”
",celebrity,0
"Jim Carrey Says He Has Sailed a 'River of Sorrow' in Emotional Stage Appearance
","The new house, a Beaux Arts manse that was once the residence of the legendary filmmaker Cecil B. DeMille, is a beaut, with a library, rolling lawns, cascading fountains that burble into the pool, and a view of the Griffith Observatory. Ms. Jolie had an elaborate treehouse built — “more a parkour treehouse,” she said — and the kids helped decorate and pick out the furniture for the whole house. They have an agreement, Ms. Jolie said, that not everyone can agree on everything, but you have to try to like it if you don’t hate it. If you do hate it, you can overrule.
",celebrity,0
"Lindsay Lohan Is Reportedly Engaged To Russian Heir
","“It has a lot of moments,” Ms. Jolie said of the home, “It’s happy. Happy and light, and we needed that.”
",celebrity,0
"Gwen Stefani Will Reunite with Boyfriend Blake Shelton to Coach The Voice Season 12
","I asked how everyone is doing now.
",celebrity,0
"Nicki Minaj Did NOT Wear Hot Pants And Crop Top To Serena Williams’ Wedding, Despite Report 
","“None of it’s easy. It’s very, very difficult, a very painful situation, and I just want my family healthy,” she said quietly.
",celebrity,0
"Taylor Swift Debuts a Bold Makeunder on Her Reputation Album Cover
","Are they? “They’re getting better,” she said, her voice approaching inaudibility.
",celebrity,0
"Blake Shelton Addresses Rumors On Twitter In The Best Possible Way
","She intimated that “First They Killed My Father” might have informed her decision to leave Mr. Pitt. The film centers on Ms. Ung’s family members, some of whom survived, and Ms. Jolie said she thought a lot about what family meant during production, and how they should help each other and take care of one another (the film is adapted from Ms. Ung’s 2000 book of the same name).
",celebrity,0
"Mehgan James Speaks Out On Rob Kardashian Dating Rumors
","“Loung had such horrors in her life but also had so much love, and that is why she’s all right today,” Ms. Jolie said. “That is something I need to remember.”
",celebrity,0
"Kathy Griffin predicts career is over, says Trump 'broke me'
","Determined to make the film as Cambodian as possible, Ms. Jolie teamed with the Cambodian director Rithy Panh, who received an Oscar nomination for his 2014 documentary, “The Missing Picture,” and enlisted thousands of Cambodians as extras. Ms. Jolie said Maddox was her right-hand man, working on the script, taking meeting notes and bantering with Mr. Panh in French. Some of the scenes were shot on massacre sites, so the crew arranged for monks to pray and set out incense and offerings beforehand.
",celebrity,0
"Hillary Clinton to Return to Hollywood for March 24 Fundraising Swing
","“She is very loved there,” said Mr. Panh, who served as a producer on the film. He added that he was struck by Ms. Jolie’s humility, and how she intuitively communicated with the children on set, despite her shaky grasp of the Cambodian language. (Ms. Jolie said a suggestion in Vanity Fair that children were cruelly hoodwinked in the casting process was “a mischaracterization.”)
",celebrity,0
"Ryan Seacrest & Girlfriend Shayna Taylor Step Out for a Good Cause
","Ms. Ung said Ms. Jolie, who has Cambodian citizenship, shares her countrymen’s sensibilities. “In Cambodia you don’t raise your voice, you speak kindly to people, you greet people with your hands together and bow,” Ms. Ung said. “All of this comes naturally to her.”
",celebrity,0
"Katie Holmes and Jamie Foxx Have Seemingly Dropped Their Stealth Act
","As our interview wrapped, Ms. Jolie joked that she would next work on a comedy. “I will get funny at some point,” she said, adding that she was working on “Maleficent 2,” a sequel to the Disney fractured fairy tale. “That was a little funny,” she said, wryly.
",celebrity,0
"J-Rod! Jennifer Lopez and Alex Rodriguez on Love, Beauty, and Redemption
","Ms. Jolie also seemed aware of how she might be beheld by the public; the removed ice queen to Mr. Pitt’s affable down-home Missouri boy (his revealing interview in the summer issue of GQ Style helped burnish his image as the more relatable one). But she grew up a punk in school, she said, and was used to not fitting in, and being someone people had opinions about.
",celebrity,0
"Kylie Jenner's Plastic Surgeon Has a Message About Her Lip Fillers
","“I never expect to be the one that everybody understands or likes,” Ms. Jolie said, walking me down her driveway, “And that’s O.K., because I know who I am, and the kids know who I am.”
",celebrity,0
"Taylor Swift Cries During Selena Gomez's Heartbreaking AMA Performance, Gets Some Serious Side Eye
","She quickly embraced me goodbye, and I set off into the sun and the heat, as the heavy security gate slowly drew shut behind.
",celebrity,0
"rad Pitt attends charity concert with Sting in rare public appearance following split from Angelina Jolie
","O.J. Simpson was granted parole Thursday, after serving almost nine years in prison for armed robbery and assault with a weapon, and late-night TV had a lot to say about it.
",celebrity,0
"Kevin Hart and Eniko Parrish welcome baby
","On ABC, Jimmy Kimmel mocked the local reporters who repeatedly announced throughout Thursday that ""the Juice is loose,"" before explaining who Simpson was to his younger viewers.
",celebrity,0
"Jeremy Scott Throws Star-Studded Party to Celebrate His New Ugg Capsule Collection
","""O.J. Simpson — for those of you too young to remember, is the second-most embarrassing person associated with the Kardashian family, right after Scott Disick,"" said Kimmel.
",celebrity,0
"Ellen DeGeneres Talks Feelings, Fun and Finding Dory
","""Technically, the Juice is not on the loose yet — he could be released by Oct. 1 — on which date, he will be picked up at the Lovelock Correctional Facility via helicopter and flown directly to the set of Dancing With The Stars, or Bachelor in Paradise. Whichever show is currently in production.""
",celebrity,0
"No, Justin Bieber didn't pee his $690 pants
","On Comedy Central's Daily Show, Trevor Noah teased Simpson for saying he has mostly led a ""conflict-free life."" Impersonating the former football player Noah said, ""Yeah, I had a lot of conflict, and I mostly got off free.""
",celebrity,0
"Aid worker claims Angelina Jolie adopted son Maddox using fake details
","Noah continued: ""O.J. and his people reminded us that he’s been a model citizen in prison. He petitioned for books for the library; he coached a softball team; he never got in trouble. To me, that’s kind of a reason to keep him in prison — it’s the only place he’s not committing crimes.”
",celebrity,0
"Victoria Beckham and Anna Wintour among those named in New Year's Honours list
","""O.J. got away baby,"" said Stephen Colbert in his monologue on CBS' Late Show. ""Finally, he has the opportunity to find the real killer. Step one: buy a mirror. It'll help.""
",celebrity,0
"Rosie O'Donnell, Whoopi Goldberg swap weight-loss stories
","Colbert also showed a photo of Simpson and Donald Trump from 1993 and joked the photo was taken ""when it was still a coin toss which one of those guys would be president and which one would end up in jail.""
",celebrity,0
"George Clooney, Amal Alamuddin and Famous Guests Kick Off Wedding Festivities in Venice
","On NBC's Tonight Show, Jimmy Fallon told his audience to be careful calling an Uber now, to make sure it's not a white Ford Bronco.
",celebrity,0
"Miranda Lambert Writes Loving Post for 2-Year Anniversary with Boyfriend Anderson East
","“O.J. actually video-conferenced into his parole hearing today, because the board was 120 miles away from his prison. Yeah, not a good sign when even the parole board is scared to be near him,"" he said.
",celebrity,0
"Kendall Jenner Cheers on Blake Griffin at L.A. Clippers Game Amid News They're Getting Serious
","""A lot of people didn’t know how to feel about the news. On one hand, O.J. is a convicted felon. But, on the other hand, he managed to keep Trump off TV for a whole afternoon,"" said Fallon, joking that it's kind of like community service.
",celebrity,0
"Kristen Stewart not dropping another ""Twilight"" film, talks sexuality
","The former football, film and TV star could be released as soon as Oct. 1, at which point he will have served the minimum of his nine- to 33-year sentence.
",celebrity,0
"Jennifer Lopez and Alex Rodriguez are dating, and the rumors are coming in hot
","Commissioners who heard his case voted unanimously to grant the 70-year-old parole. The 2008 conviction — which stemmed from a failed attempt to steal sports memorabilia and other items he claimed had been stolen from him — came 13 years after his 1995 acquittal in the murders of his ex-wife Nicole Brown Simpson and her friend Ronald Goldman.
",celebrity,0
"Kris Jenner Just Broke Her Silence On Kylie's Pregnancy
","The 1995 murder trial was a national sensation at the time, with interest reignited last year with the debut of FX's award-winning miniseries The People v. O.J. Simpson: American Crime Story.
",celebrity,0
"
","When asked if he would be able to stay out of trouble, Simpson explained that he had taken an alternatives to violence course, and also said, ""I had basically spent a conflict-free life,"" which got an immediate reaction on social media given the sensational murder trial and years of abuse allegations from his ex-wife.
",celebrity,0
"About That Time Princess Diana Watched The Golden Girls and Crashed a Gay Bar with Freddie Mercury
","In his closing remarks, he apologized again.
",celebrity,0
"Two ""Dads"" Mentored Bay
","""I'm sorry it happened, I'm sorry, Nevada,"" he said. ""I thought I was glad to get my stuff back, but it just wasn't worth it. It wasn't worth it and I'm sorry.`""
",celebrity,0
"Khloe Kardashian’s Best Hair Moments This Fall: See Pics
","This morning, One Direction’s Liam Payne dropped Stripped Down, his debut single, which can best be described as something that certainly exists.
",celebrity,0
"Jessica Simpson Flashes Her Butt for Eric Johnson's Birthday: Pic
","That is, unfortunately, the nicest thing there is to say about the track – particularly when compared to the solo work of Payne’s contemporaries Harry Styles, Niall Horan, Zayn Malik and Louis Tomlinson. Over the past year, the four seemed to have called dibs on certain sounds and musical influences, leaving Liam to try and marry the worlds of Ed Sheeran and Justin Bieber, to no avail.
",celebrity,0
"Taylor Swift Went to ''Great Lengths'' to Keep Her Romance Private
","But we’ll get to that in a second.
",celebrity,0
"Ryan Seacrest: Subway Performances Are 'Best Shows In New York' (VIDEO)
","Here’s who it seems the boys of 1D are modelling themselves after. Whether they’re succeeding is another thing entirely.
",celebrity,0
"Lindsay Lohan talks drugs, booze, rehab, sex
","Since he quit the band long before the boys called a hiatus, it’s not surprising that the singer’s debut (Mind of Mine, released in March 2016) seemed to dramatically strive to establish itself as the musical antithesis of One Direction. Between interviews that saw Zayn slagging off the band and his aesthetic rebrand that saw him secure a collaboration with Donatella Versace, Malik seemed keen to distance himself from the artist he used to be in the most dramatic sense.
",celebrity,0
"Beyoncé and Jay Z welcome twins
","Which explains why he took the Abel Tesfaye road of singing about sex, drugs, and a combination of the two. But where the Weeknd took years to earn mainstream recognition (and worked his way through the industry), Zayn’s fanbase was already built in – which is why his rejection of One Direction seemed particularly harsh. So while Malik is a smart, talented, and multi-dimensional person, his debut lacked the authenticity that defines his fellow R&B artists. Not that he can’t come back from that: having spent the past year opening up about his anxiety and keeping his head down, he could emerge for his sophomore effort as a grown-ass man, aware that the best artists are the sum of all parts – boy bands and all.
",celebrity,0
"Prince William & Kate Attend First Royal Garden Party of the Season
","With Harry, it’s a toss-up between Bowie and Jagger and even Robbie Williams – particularly when you consider the sweeping nature of Styles’ first single, Sign of the Times. (Enter: Millennium.) But thanks to tracks including Carolina, Woman, and even Kiwi, the future Dunkirk star seems to have modelled his full-length debut after the expansive nature of Jagger and co – at least if you take into account how varied the Rolling Stones discography gets after leaping away from garage rock.
",celebrity,0
"Rosie O'Donnell Sells Her Star Island Mansion for $16.5 Million
","Which is something Styles seems to have emulated and recognized, from his stage presence (which he showed off on James Corden’s Late Late Show all week) to his sense of fashion to the way his album reads like a generous tribute to British rock. No two songs are the same, nor are two tempos. Like Jagger, the singer sings primarily about women, his complicated relationship with them, and the experiences that come with being a young man. What will be interesting is whether he reinvents himself similarly as his career continues – dance moves and all.
",celebrity,0
"George, Amal Clooney donate $1M to Southern Poverty Law Center to combat hate groups
","Is this a stretch? Absolutely. But because Just Hold On saw Louis collaborate with Steve Aoki and do his own singing, it seemed the 1D alum was channeling 2017-era Harris (who’s been singing his own songs) while simultaneously maintaining the DJ’s long legacy of working with big names.
",celebrity,0
"Why Can't Jessie J Be Bi?
","It’s still a generous likening, especially since Louis has only delivered one track with no announcement of a forthcoming full-length. But that could also be a strategy: where his compadres are actively working the circuit, Tomlinson seems content to drop a banger every so often, leaving fans to thirst after him, instead of vice versa. His longevity, however, will depend on whether he gets behind the production board or begins working the DJ booth. Because as great as Calvin’s Harris’ vocals are, I don’t think any of us need entire albums of them.
",celebrity,0
"Jennifer Aniston, Diva? Actress Rumored To Be 'Unapproachable' On Set, Doesn't Socialize (REPORT)
","Here is a thing none of us were prepared for. Where Our Town seemed to solidify Horan as the next Shawn Mendes or Ed Sheeran, Slow Hands was on Bieber-circa-Girlfriend levels of catchy, thanks especially to a slowed-down, seductive beat.
",celebrity,0
"Khloe Kardashian Shares Cute Photo With 'Precious' Niece Dream
","Like Bieber via 2012’s Believe, Slow Hands reintroduced Horan to his fans as an adult. But where Zayn used shock tactics to differentiate himself from his past, Niall borrowed from the pages of Bieber’s book, and used his songwriting to prove he wasn’t just some dude with an acoustic guitar. He could sing well, he could creatively adapt for a grown-up solo venture, and he still cherished his existing fan base and the legacy of his former self. Which Justin did, once upon a time, too: while Bieber leapt from child prodigy to rebel without a cause, his musical evolution never really faltered, and his career was kept afloat by the legacy he refused to condemn or distance himself from. So if Niall considers himself another Bieber, that would be brilliant: he would arguably be setting himself up for even bigger and better success, fortunately too old to relive Justin’s 2013 ventures.
",celebrity,0
"Nicole Kidman Finally Admits To Botox
","I ... don’t know, you guys. I mean, you can see what Liam wanted to do: he wanted to grow up musically, borrowing from the gospel of Zayn by simultaneously throwing shade at One Direction while singing about sex and parties. The problem is, Strip That Down is even less believable – partially because Zayn has been candid about his partying and personal turbulence (where Liam is now a father) and because Zayn only ever dissed 1D in interviews, not in his actual music.
",celebrity,0
"Justin Bieber and Selena Gomez excite fans
","However, Strip That Down is largely a thirst trap, appealing to a tired brand of heteronormativity through Liam’s references to “girl”, whoever she may be. (Because my dudes, he’s certainly not speaking to Cheryl that way.)
",celebrity,0
"Chris Pratt Is The Latest Star To Join Star-Studded Hillsong Church
","You can see the way he takes the Ed Sheeran approach to vocals, but loses the heart by bragging about how many women are hanging off him, and you can also hear the way he’s using the Nick Jonas approach to post-band life by adopting slick beats while peacocking. The thing is, Sheeran and Jonas have both mastered their art by making songs seem sincere or as part of an in-joke with their audiences – they’re not delivered on a platform built to broadcast their own greatness.
",celebrity,0
"Jennifer Aniston wants to set up a wellness centre
","So here’s hoping that Liam’s next single features more of what he’s actually good at: singing. Because while you know he’s thinking of himself as a cross between Sheeran and Jonas, he’s coming off as a salty brat who has no reason to complain about anything.
",celebrity,0
"How Janet Jackson lost 70 pounds
","Brad Pitt has revealed he was ""boozing too much"" and told how he slept on a friend's floor for six weeks after his split from Angelina Jolie because it was ""too sad"" to return home.
",celebrity,0
"Weinstein Sues Weinstein Company, Demanding Access to Records
","In a searingly honest interview with GQ the 53-year-old Hollywood star described the battle for custody of their six children, and how he had given up drinking last year in favour of cranberry juice. He said the last six months had been ""weird"" and his problems had been ""self-inflicted"".
",celebrity,0
"This Is What Justin Bieber Did Instead of Going to the Grammys
","Duke and Duchess of Cambridge waved goodbye to Paris after their successful two-day tour 
",celebrity,0
"Anderson Cooper on Kathy Griffin: 'I hope she bounces back'
","Earlier they cheered on Wales as they played their final Six Nations match
",celebrity,0
"Laverne Cox and Rob Lowe applaud Caitlyn Jenner for ESPYS speech
","To the dismay of the royal couple, France scored in the 100th minute and converted to win 20-18 
",celebrity,0
"Taylor Swift's camp denies that singer is launching her own streaming service
","They also met with victims of Nice and Bataclan terror attacks at military hospital as part of their tour 
",celebrity,0
"The World Might Get a Kim Kardashian Cookbook Soon
","Next they visited the Musée d'Orsay where they rekindled their love of art in the Impressionists' Gallery  
",celebrity,0
"Kim Kardashian fails to congratulate Beyonce over twin pregnancy news while BFF Chrissy Teigen appears to mock superstar's announcement
","The Duke and Duchess of Cambridge have bid a fond farewell to Paris after wowing the French people during their two-day Brexit charm offensive.
",celebrity,0
"Too Many Stars to Count Support Stand Up to Cancer
","In a cheery final message before departing, a Kensington Palace spokesman said: 'What an incredible two days in Paris! Thank you to everyone who made the visit so memorable. Au revoir for now!'
",celebrity,0
"Keeping Up With Kendall Jenner
","Kate was handed a posy of lilac flowers by a pair of schoolchildren before the royal pair headed back home to the UK.
",celebrity,0
"Halle Berry Jokes About Pregnancy Rumors
","Earlier they endured a nail-biting finish to the Six Nations rugby today when victory was snatched from Wales after twenty minutes of overtime at the Stade de France.
",celebrity,0
"The Mystery of How Kendall Met the Hadids Has Been Solved
","Kate looked a picture of elegance in a double breasted Carolina Herrera coat and flashed a beaming smile as she chatted to William when the players entered the pitch.
",celebrity,0
"Mariah Carey, Manager Stella Bulochnikov Split
","As The Dragons took the lead the future Prince of Wales finally looked back in his comfort zone after appearing awkward since he was filmed dancing 'like a dad' in a club in Verbier, Switzerland earlier this week.
",celebrity,0
"Jennifer Lawrence recalls time she got drunk with Kris Jenner and stripped naked
","But he looked a bag of nerves as France pushed for the line in the dying seconds and Wales desperately held on in a bid to secure the win. To his dismay, France scored in the 100th minute and converted to win 20-18.
",celebrity,0
"Prince died of accidental overdose of opioid fentanyl, medical examiner says
","The couple were watching Wales' final Six Nations game as part of their two-day tour to Paris. This morning they met with war veterans and victims of the Nice and Bataclan terror attacks at the famous Les Invalides military hospital.
",celebrity,0
"Melania's camp denies US Weekly's 'separate bed' report
","They then visited the Impressionists' gallery at the Musée d'Orsay before playing rugby with some French youngsters outside the Eiffel Tower. The couple will be flying back to the UK early this evening by private jet.
",celebrity,0
"Caitlyn Jenner: Robert Kardashian Believed O.J. Simpson Guilty of Murder
","While attending their engagements this morning, the royals were but 10 miles from the scene of a shooting at Paris's Orly airport.
",celebrity,0
"Selena Gomez gushes over Jenifer Aniston at Cake party
","But they are unaffected by the airport's closure as it is understood that the couple had always intended to use a different airport to get home.
",celebrity,0
"Ariana Grande 'broken' as musicians react to Manchester terror attack
","The Duke and Duchess arrived for their first engagement in the centre of the city on time this morning and there was no obvious sign of increased security.
",celebrity,0
"Paul McCartney Is Not Dead (And Neither Is the Past)
","Kate was wearing a chic Chanel suit - a choice bound to delight fashionistas - in muted shades of black, grey and burgundy, with her hair loose, courtesy of her personal hairdresser, Amanda Tucker, who is travelling with her.
",celebrity,0
"Beyoncé Is Pregnant With Twins, Let The Conspiracy Theories Commence
","On her feet were a favourite pair of block-heeled burgundy Tod shoes, a more practical choice for the Paris cobbles than her normal high heels.
",celebrity,0
"Gwen Stefani Shockingly Ruptures Eardrum & Is Forced To Cancel Show — Is She Okay?
","William and Kate were first visiting Les Invalides, an iconic French military hospital in the heart of the city.
",celebrity,0
"Kevin Hart and Wife Eniko Parrish Share Sweet Photos of Baby Kenzo
","They learnt about the important historic and current roles of the site, in particular its work supporting veterans undergoing rehabilitation programmes.
",celebrity,0
"Joe Giudice, Real Housewives' husband, transfers from New Jersey prison
","The Duke and Duchess also met victims and emergency service teams from the Bataclan and Nice terror attacks.
",celebrity,0
"Now There’s Video Proof That Michelle Obama and Beyoncé Hang Out Together
","Among those they met were Jessica Bambal Akan, 25, who was shot seven times in the leg, hip and back as she dined with friends at La Belle Equipe restaurant in Paris.
",celebrity,0
"Khloe Kardashian slams haters who've been trolling her since OJ Simpson was granted parole
","There was also Kevin, a 28-year-old fireman, a concert-goer at the Bataclan, who was shot in the leg. Both have been undergoing rehabilitation at the hospital ever since.
",celebrity,0
"
","Jessica said the encounter meant a great deal to both, who have found it invaluable to speak about their trauma and prove to the public that life goes on.
",celebrity,0
"Spry on her 95th birthday, Betty White offers some life advice
","William told the Bataclan attack survivors: 'We think you are very strong and very brave, you've made amazing progress.'
",celebrity,0
"Those Miley Cyrus wedding rumours have been cleared up
","The Duchess added she would be keeping an eye out for Jessica's work, after learning she is retraining to work in fashion.
",celebrity,0
"This Is Why Taylor Swift Is Skipping the 2016 MTV Video Music Awards
","Jessica, 25, said: 'At first [after the shooting] I was a bit shy and didn't want to talk about it because of all of the pain and grief.
",celebrity,0
"Tyra Banks still on top as she makes her debut as new America's Got Talent host
","'But now I want to say we are not only victims, we have lives, we have boyfriends, girlfriends, work. I want to speak about my friend who died to honour him, I want people to remember who he was.'
",celebrity,0
"Victoria Beckham finally addresses claims she's trying for her FIFTH baby at 42 with husband David
","She was shot on her birthday as she dined with three female friends outside the restaurant, who all survived the attack. Her friend Victor Munoz, who was inside, was killed with one shot.
",celebrity,0
"Justin Bieber's 'Purpose' show at Barclays Center lacks focus
","'We were very lucky,' she said of her friends outside. 'We all got shot and we all survived.'
",celebrity,0
"Kendall and Kylie spent Father's Day with Caitlyn, but Kris Jenner is still furious with her ex
","The prince hailed the 'quick-thinking' of her boyfriend, who made a tourniquet for her leg on the scene.
",celebrity,0
"Glenn Close denies that she pipped Meryl Streep to play Hillary Clinton
","'It's been very difficult,' she said. 'I like to move. I got through this because of my friends, my boyfriend, my family who helped me all the time.'
",celebrity,0
"Selena Gomez And Jennifer Aniston Double Date: Jen's Comments About Weeknd Were Lies
","The Duchess asked how she had found readjusting to life after the accident.
",celebrity,0
"Ariel Winter Celebrates One-Year Anniversary With Boyfriend Levi Meaden
","'You feel like you're in a dream,' Jessica said, adding that she had tried to view her rehabilitation work as a job in the week, and enjoy her weekends as she did before.
",celebrity,0
"Ellen DeGeneres celebrates nine year wedding anniversary
","She used her convalescence to learn Italian, and is now hoping to work organising fashion shows, telling the Duchess she had noted her Chanel outfit.
",celebrity,0
"New father Ryan Gosling puffs on a cigarette as he films new movie The Nice Guys
","'I was ambitious, I am still ambitious,' she said, speaking in English. 'If I want revenge I must live and work and prove they [the terrorists] can't touch how we live in our great country. It sparked something: I realised you need to live.'
",celebrity,0
